Date,Open,2. high,3. low,Close,Adj_Close,6. volume,7. dividend amount,8. split coefficient,Adj_Open
2020-03-09,179.1,179.7,170.34,171.29,168.687570331,41552819.0,0.0,1.0,176.37891205722516
2020-03-10,169.64,172.93,162.03,162.51,160.040965932,37728253.0,0.0,1.0,167.06263898039802
2020-03-11,165.43,167.03,155.63,156.53,154.151820795,29594066.0,0.0,1.0,162.91660201952882
2020-03-12,163.51,166.36,155.66,157.5,155.107083467,24361836.0,0.0,1.0,161.02577281072487
2020-03-13,155.0,158.2,152.19,153.94,151.601170978,19812859.0,0.0,1.0,152.64506626991036
2020-03-16,160.38,166.15,157.81,163.91,161.419695563,30496696.0,0.0,1.0,157.94332727956768
2020-03-17,163.5,165.63,152.71,152.98,150.655756374,18570872.0,0.0,1.0,161.0159247427703
2020-03-18,152.84,154.14,139.01,144.35,142.156873006,44628796.0,0.0,1.0,150.51788341002455
2020-03-19,146.95,153.45,145.25,148.28,146.027164041,21175266.0,0.0,1.0,144.71737089172476
2020-03-20,153.3,159.43,152.11,159.43,157.007760744,20863060.0,0.0,1.0,150.9708945747676
2020-03-23,157.5,166.69,156.57,166.0,163.47794194,19971809.0,0.0,1.0,155.10708346716868
2020-03-24,161.25,165.45,160.41,162.91,160.434888684,11948557.0,0.0,1.0,158.80010926459394
2020-03-25,163.59,166.68,161.62,162.54,160.070510138,10750564.0,0.0,1.0,161.1045573611137
2020-03-26,164.0,165.68,162.27,163.34,160.858355642,10576587.0,0.0,1.0,161.5083281822456
2020-03-27,165.52,168.25,164.59,167.7,165.152113635,12550007.0,0.0,1.0,163.00523463843294
2020-03-30,168.3,170.11,165.94,166.32,163.793080142,13473205.0,0.0,1.0,165.74299776273813
2020-03-31,165.7,166.92,164.56,164.97,162.463590855,11464935.0,0.0,1.0,163.1824998767867
2020-04-01,168.48,168.96,166.4,167.04,164.736541873,11334698.0,0.238,1.0,166.15668447535344
2020-04-02,168.83,169.22,167.26,168.1,165.781924622,5771227.0,0.0,1.0,166.50185802458216
2020-04-03,168.55,170.33,168.14,168.5,166.176408679,6570840.0,0.0,1.0,166.22571918602642
2020-04-06,167.0,168.27,166.53,168.06,165.742476217,9434786.0,0.0,1.0,164.69709346804117
2020-04-07,164.96,166.42,163.71,166.3,164.006746369,13811848.0,0.0,1.0,162.68522478069897
2020-04-08,165.11,166.19,164.13,165.09,162.813432099,10147077.0,0.0,1.0,162.8331563018105
2020-04-09,164.28,165.79,163.78,165.39,163.109295142,14260806.0,0.0,1.0,162.01460188601345
2020-04-13,164.75,165.71,163.88,163.88,161.620117829,8750297.0,0.0,1.0,162.47812065125552
2020-04-14,163.84,164.74,163.48,163.84,161.580669424,9019531.0,0.0,1.0,161.580669424
2020-04-15,166.8,168.6,166.74,168.18,165.860821434,10027752.0,0.0,1.0,164.49985144007135
2020-04-16,169.26,170.32,169.02,170.09,167.744482802,8265414.0,0.0,1.0,166.92592838536373
2020-04-17,169.82,170.84,167.27,167.81,165.495923682,8612119.0,0.0,1.0,167.47820606446123
2020-04-20,168.44,169.29,167.96,169.16,166.827307371,6462639.0,0.0,1.0,166.11723606982287
2020-04-21,171.93,172.15,170.78,171.29,168.927934971,7850725.0,0.0,1.0,169.55910946093778
2020-04-22,169.97,170.39,168.71,169.54,167.202067225,6230495.0,0.0,1.0,167.62613758542676
2020-04-23,169.87,170.93,169.61,170.44,168.089656351,5968584.0,0.0,1.0,167.52751657090104
2020-04-24,169.61,170.84,169.57,170.84,168.484140407,6211804.0,0.0,1.0,167.27110193415638
2020-04-27,169.66,169.75,167.44,167.66,165.347992161,9039484.0,0.0,1.0,167.3204124420569
2020-04-28,168.55,169.85,168.45,169.59,167.251377732,9905415.0,0.0,1.0,166.22571918585177
2020-04-29,169.53,170.26,167.96,168.71,166.383512808,8619566.0,0.0,1.0,167.19220512323065
2020-04-30,168.74,169.23,166.71,166.74,164.440678831,11606074.0,0.0,1.0,166.41309911204837
2020-05-01,167.5,168.11,166.44,167.95,165.847218637,10209421.0,0.2162,1.0,165.40285276390296
2020-05-04,167.56,167.68,166.48,167.16,165.06710966,8300923.0,0.0,1.0,165.4621015471979
2020-05-05,165.57,166.27,165.27,166.09,164.010506362,7831916.0,0.0,1.0,163.49701690864194
